name init coarse refined old_err coarse_err new_err delta improved mutated
2 -0.228249 -0.315516 -0.312811 6.543975 5.493424 5.490393 -0.084562 1 0
2 -0.162803 -0.250070 -0.254895 5.131384 4.439804 4.436133 -0.092092 1 0
2 -0.111228 -0.146135 -0.148617 2.482883 2.376936 2.376265 -0.037389 1 0
2 0.032335 0.032335 0.025630 0.750850 0.750850 0.749262 -0.006705 1 0
2 0.165160 0.165160 0.167860 0.841666 0.841666 0.830079 0.002700 1 0
2 0.303712 0.303712 0.303795 2.354143 2.354143 2.354042 0.000082 1 0
2 -1.016006 -1.033459 -1.037555 9.275530 8.936722 8.923266 -0.021550 1 0
2 0.469310 0.469310 0.469610 1.709199 1.709199 1.709060 0.000299 1 0
2 -0.867439 -0.884892 -0.891788 9.352935 9.032172 9.001621 -0.024349 1 0
2 0.574052 0.574052 0.575611 3.391685 3.391685 3.385601 0.001559 1 0
2 0.712525 0.712525 0.713882 2.501265 2.501265 2.494598 0.001357 1 0
2 -0.622023 -0.656929 -0.650687 7.697033 7.364056 7.345996 -0.028664 1 0
2 0.860109 0.860109 0.860141 3.338485 3.338485 3.338368 0.000032 1 0
2 -0.459147 -0.494053 -0.502737 8.338225 7.877874 7.853808 -0.043591 1 0
2 -0.332809 -0.385169 -0.392890 7.779727 7.133837 7.119345 -0.060081 1 0
2 -0.228923 -0.298736 -0.306300 6.121036 5.132441 5.114805 -0.077377 1 0
2 -0.115312 -0.202579 -0.204844 5.117702 4.113038 4.111585 -0.089532 1 0
2 -0.031244 -0.153418 -0.147906 4.373254 3.749090 3.744887 -0.116661 1 0
2 0.035784 0.018331 0.018287 2.660176 2.616386 2.616341 -0.017497 1 0
2 0.169492 0.169492 0.165797 1.885925 1.885925 1.874563 -0.003695 1 0
2 0.334300 0.334300 0.332259 1.747241 1.747241 1.731421 -0.002040 1 0
2 0.457247 0.457247 0.459005 2.601622 2.601622 2.597152 0.001758 1 0
2 -0.733538 -0.750991 -0.752662 6.638104 6.371320 6.368397 -0.019124 1 0
2 0.736437 0.736437 0.737581 3.407809 3.407809 3.405217 0.001144 1 0
2 -0.635352 -0.652806 -0.650921 5.495070 5.316457 5.313675 -0.015569 1 0
2 -0.414325 -0.431778 -0.439191 4.672234 4.401525 4.352940 -0.024866 1 0
2 -0.282400 -0.334760 -0.334449 6.151171 5.529471 5.529400 -0.052049 1 0
2 -0.173878 -0.226238 -0.233599 5.188609 4.519399 4.504052 -0.059721 1 0
2 -0.080143 -0.132502 -0.129878 3.187050 2.629473 2.626260 -0.049735 1 0
2 0.011036 0.011036 0.016496 2.643882 2.643882 2.641143 0.005459 1 0
2 0.081162 0.098615 0.104926 2.425950 2.219609 2.193194 0.023764 1 0
2 0.195150 0.195150 0.197930 2.371715 2.371715 2.368923 0.002780 1 0
2 0.352024 0.352024 0.359071 1.826066 1.826066 1.786331 0.007047 1 0
2 0.465982 0.483435 0.479985 3.039617 2.873979 2.808071 0.014004 1 0
2 0.585423 0.602876 0.603055 3.445088 3.164808 3.164560 0.017632 1 0
2 0.732379 0.732379 0.738892 2.745990 2.745990 2.650533 0.006514 1 0
2 -0.609048 -0.626501 -0.619509 3.946290 3.884719 3.812517 -0.010461 1 0
2 -0.474962 -0.474962 -0.480895 3.290790 3.290790 3.247182 -0.005933 1 0
2 -0.370242 -0.370242 -0.378545 3.417988 3.417988 3.373035 -0.008304 1 0
2 -0.224084 -0.224084 -0.226538 0.802260 0.802260 0.796985 -0.002453 1 0
2 -0.199453 -0.164546 -0.164012 3.364499 3.182534 3.182536 0.035440 1 0
2 -0.009148 0.043212 0.038210 3.741479 3.347940 3.344065 0.047357 1 0
2 0.297294 0.279841 0.281696 3.980279 3.864553 3.858572 -0.015598 1 0
2 0.391056 0.391056 0.390104 4.514869 4.514869 4.513924 -0.000952 1 0
2 0.482929 0.482929 0.489532 5.760715 5.760715 5.684296 0.006603 1 0
2 -0.951440 -0.968894 -0.962482 8.863670 8.705153 8.624852 -0.011041 1 0
2 0.628425 0.628425 0.633205 6.362030 6.362030 6.316628 0.004780 1 0
2 -0.819753 -0.837206 -0.833664 9.313513 9.065498 9.046936 -0.013911 1 0
2 0.727007 0.727007 0.733119 7.809996 7.809996 7.753380 0.006112 1 0
2 -0.686757 -0.704210 -0.701102 8.359679 8.130314 8.117534 -0.014345 1 0
2 -0.566526 -0.583979 -0.582019 7.375280 7.161127 7.157401 -0.015494 1 0
2 -0.457556 -0.475009 -0.466743 5.712970 5.699137 5.631957 -0.009188 1 0
2 -0.316031 -0.333484 -0.335855 6.235425 6.075206 6.072659 -0.019825 1 0
2 -0.180652 -0.215558 -0.210013 5.222585 5.001111 4.992383 -0.029361 1 0
2 -0.030520 -0.100333 -0.092420 4.151754 3.715149 3.705617 -0.061900 1 0
2 0.051636 0.016729 0.022934 1.624438 1.481813 1.474672 -0.028702 1 0
2 0.149430 0.166883 0.161333 1.959827 1.887869 1.850090 0.011903 1 0
2 0.294882 0.294882 0.304425 2.662151 2.662151 2.607867 0.009543 1 0
2 0.410689 0.410689 0.410810 2.221064 2.221064 2.220986 0.000121 1 0
2 0.541418 0.541418 0.546002 2.687960 2.687960 2.587995 0.004584 1 0
2 -0.784748 -0.802202 -0.806332 11.016375 10.625333 10.609284 -0.021584 1 0
2 0.895199 0.912652 0.915163 17.136989 16.493174 16.476228 0.019964 1 0
2 -0.648093 -0.665547 -0.668295 9.294500 8.966556 8.959970 -0.020202 1 0
2 0.817517 0.817517 0.820668 3.418702 3.418702 3.375978 0.003150 1 0
2 -0.524113 -0.541566 -0.548432 8.828442 8.484537 8.450707 -0.024319 1 0
2 0.948131 0.948131 0.950855 4.292844 4.292844 4.253775 0.002723 1 0
2 -0.397667 -0.432573 -0.428047 8.375699 7.951783 7.940249 -0.030380 1 0
2 -0.279846 -0.314753 -0.316163 8.717610 8.303141 8.302379 -0.036316 1 0
2 -0.147985 -0.200345 -0.204563 7.563847 6.892225 6.887349 -0.056578 1 0
2 -0.063332 -0.115692 -0.115930 4.273789 3.476321 3.476248 -0.052598 1 0
2 0.070635 -0.016632 -0.015989 3.742787 2.890746 2.890654 -0.086623 1 0
2 0.148025 0.095665 0.094863 2.095059 1.814154 1.814040 -0.053162 1 0
2 0.239676 0.239676 0.245031 1.800720 1.800720 1.786785 0.005355 1 0
2 0.451122 0.451122 0.444757 3.035602 3.035602 2.996570 -0.006366 1 0
2 0.581620 0.581620 0.583278 0.947959 0.947959 0.934366 0.001658 1 0
2 0.705356 0.705356 0.705080 0.786351 0.786351 0.777525 -0.000276 1 0
2 -0.731709 -0.731709 -0.738585 4.272309 4.272309 4.166187 -0.006876 1 0
2 0.824311 0.824311 0.820684 1.445732 1.445732 1.413075 -0.003627 1 0
2 0.934321 0.934321 0.935844 2.710715 2.710715 2.704203 0.001522 1 0
2 -0.466662 -0.484115 -0.475883 4.607593 4.594317 4.516510 -0.009221 1 0
2 -0.309786 -0.327239 -0.325170 4.683043 4.549125 4.546505 -0.015384 1 0
2 -0.115718 -0.168078 -0.175325 6.676609 5.734437 5.704107 -0.059607 1 0
2 -0.031163 -0.066069 -0.070347 3.090597 2.752923 2.747690 -0.039184 1 0
2 0.029489 0.046942 0.040473 3.895635 3.890193 3.887575 0.010984 1 0
2 0.139759 0.157213 0.164245 3.724937 3.622844 3.612555 0.024486 1 0
2 0.339852 0.339852 0.342989 3.974454 3.974454 3.969085 0.003137 1 0
2 0.339279 0.356732 0.355880 2.512124 2.313022 2.312247 0.016601 1 0
2 0.480696 0.498149 0.498753 3.110710 2.769334 2.767720 0.018057 1 0
2 0.828784 0.846237 0.843457 17.164432 16.929725 16.920729 0.014673 1 0
2 -0.699919 -0.717373 -0.709638 5.942152 5.880282 5.779894 -0.009719 1 0
2 0.755718 0.773171 0.768368 5.265504 5.104547 5.045855 0.012650 1 0
2 -0.552868 -0.570321 -0.564714 4.433895 4.294298 4.242511 -0.011847 1 0
2 0.938254 0.938254 0.942077 8.857146 8.857146 8.835092 0.003824 1 0
2 -0.452709 -0.470163 -0.463936 3.641232 3.536298 3.478384 -0.011226 1 0
2 -0.353043 -0.353043 -0.350861 2.212795 2.212795 2.209183 0.002182 1 0
2 -0.249507 -0.249507 -0.239157 1.635580 1.635580 1.553820 0.010349 1 0
2 -0.030256 -0.012803 -0.012759 2.080637 2.036718 2.036731 0.017497 1 0
2 0.097500 0.132406 0.129896 3.619986 3.429875 3.429157 0.032397 1 0
2 0.252610 0.270064 0.261944 5.549213 5.515822 5.452963 0.009333 1 0
2 0.359289 0.376742 0.374082 5.356092 5.131869 5.113377 0.014793 1 0
2 0.516543 0.516543 0.522616 5.529181 5.529181 5.462232 0.006073 1 0
2 -0.937796 -0.955249 -0.951445 10.496253 10.209859 10.185048 -0.013649 1 0
2 0.628642 0.646096 0.642624 7.581037 7.448151 7.314816 0.013982 1 0
2 -0.800240 -0.817693 -0.812100 9.004542 8.815839 8.760421 -0.011860 1 0
2 0.754492 0.771945 0.768093 9.055010 8.873449 8.795521 0.013601 1 0
2 -0.654295 -0.671748 -0.669482 9.393668 9.145949 9.139688 -0.015187 1 0
2 0.873992 0.873992 0.880239 10.466843 10.466843 10.392912 0.006247 1 0
2 -0.514843 -0.532296 -0.535707 9.344825 9.055333 9.045873 -0.020864 1 0
2 -0.390035 -0.407488 -0.413113 8.878507 8.647056 8.632032 -0.023078 1 0
2 -0.265809 -0.300716 -0.294224 7.163153 6.917194 6.899574 -0.028414 1 0
2 -0.146455 -0.198815 -0.191049 4.470131 3.910723 3.886330 -0.044594 1 0
2 -0.034177 -0.086537 -0.088079 3.420529 2.762597 2.761515 -0.053902 1 0
2 0.027603 0.045056 0.038941 2.016077 2.001368 1.992083 0.011338 1 0
2 0.128249 0.145702 0.153581 2.565587 2.253102 2.206727 0.025332 1 0
2 0.302024 0.319477 0.310974 3.789909 3.784800 3.710881 0.008950 1 0
2 0.463563 0.463563 0.467010 4.449498 4.449498 4.423420 0.003447 1 0
2 -0.885184 -0.920091 -0.911617 16.338431 15.783411 15.718609 -0.026433 1 0
2 0.592832 0.592832 0.598081 5.093893 5.093893 4.977911 0.005250 1 0
2 -0.725317 -0.760224 -0.755571 16.009668 15.434980 15.418827 -0.030254 1 0
2 0.737095 0.737095 0.743161 7.417342 7.417342 7.307252 0.006066 1 0
2 -0.593715 -0.628621 -0.624774 13.802250 13.271364 13.261559 -0.031059 1 0
2 0.868657 0.868657 0.876637 8.817646 8.817646 8.643118 0.007980 1 0
2 -0.478652 -0.513559 -0.517164 13.016953 12.372973 12.365844 -0.038511 1 0
2 -0.327548 -0.397361 -0.391318 13.570717 12.566295 12.554940 -0.063770 1 0
2 -0.196446 -0.283712 -0.289515 11.311319 9.604016 9.592622 -0.093069 1 0
2 -0.239638 -0.257092 -0.252330 6.125430 6.054203 6.041526 -0.012692 1 0
2 -0.039282 -0.091642 -0.099838 5.191613 4.816363 4.809711 -0.060556 1 0
2 0.135332 0.117879 0.122062 4.571361 4.349423 4.323077 -0.013270 1 0
2 0.285795 0.268342 0.270369 4.358356 4.169436 4.164651 -0.015426 1 0
2 0.380187 0.380187 0.381447 1.736944 1.736944 1.730252 0.001260 1 0
2 0.522540 0.522540 0.516864 2.931956 2.931956 2.816402 -0.005676 1 0
2 -0.893478 -0.893478 -0.900689 5.406126 5.406126 5.319820 -0.007211 1 0
2 0.650351 0.632898 0.640839 6.902164 6.826991 6.691081 -0.009512 1 0
2 -0.777414 -0.794867 -0.788402 3.861335 3.817255 3.625249 -0.010988 1 0
2 0.779363 0.761910 0.769031 7.647659 7.500196 7.373544 -0.010332 1 0
2 -0.658341 -0.675795 -0.673594 4.645261 4.312132 4.302032 -0.015253 1 0
2 -0.517139 -0.534593 -0.538387 8.410382 8.141067 8.132211 -0.021248 1 0
2 -0.381384 -0.416290 -0.413513 10.808628 10.539208 10.537333 -0.032129 1 0
2 -0.223900 -0.293713 -0.296260 7.607597 6.713485 6.711895 -0.072360 1 0
2 -0.150864 -0.203224 -0.198914 4.623617 4.171408 4.167635 -0.048050 1 0
2 -0.067867 -0.050414 -0.050917 4.006102 3.908691 3.908647 0.016950 1 0
2 0.015024 0.049930 0.044064 4.256792 3.754931 3.662749 0.029040 1 0
2 0.138142 0.155595 0.154416 3.223058 2.923673 2.920471 0.016274 1 0
2 0.368016 0.368016 0.370102 7.260104 7.260104 7.253019 0.002086 1 0
2 0.615228 0.615228 0.618900 15.112467 15.112467 15.060982 0.003671 1 0
2 0.522228 0.539681 0.534976 7.274644 7.023654 6.973728 0.012748 1 0
2 -0.814302 -0.831755 -0.831083 9.795584 9.436374 9.435899 -0.016782 1 0
2 0.663579 0.663579 0.673416 7.138178 7.138178 6.858123 0.009837 1 0
2 -0.681012 -0.698465 -0.706169 11.653612 11.224843 11.176211 -0.025157 1 0
2 -0.580292 -0.597745 -0.599608 8.490090 8.218817 8.215983 -0.019316 1 0
2 -0.464806 -0.482260 -0.474794 3.902970 3.871272 3.817416 -0.009987 1 0
2 -0.313961 -0.331414 -0.327305 3.041534 2.974131 2.965769 -0.013344 1 0
2 -0.125388 -0.247561 -0.252275 5.359834 4.250941 4.248965 -0.126886 1 0
2 0.020705 0.003252 0.006205 4.630994 4.521812 4.515800 -0.014500 1 0
2 0.108270 0.108270 0.110283 4.544004 4.544004 4.535386 0.002013 1 0
2 -1.186193 -1.203646 -1.207366 16.639203 16.019979 15.999240 -0.021173 1 0
2 -1.053831 -1.071285 -1.076155 16.160144 15.588515 15.558774 -0.022323 1 0
2 -0.931942 -0.949396 -0.955861 16.393369 15.901486 15.860928 -0.023918 1 0
2 -0.720665 -0.615945 -0.615696 29.563606 26.777802 26.777710 0.104969 1 0
2 -0.651738 -0.686644 -0.690224 15.388760 14.738120 14.730791 -0.038486 1 0
2 -0.491385 -0.561198 -0.556098 15.726761 14.728676 14.720851 -0.064713 1 0
2 -0.360405 -0.465125 -0.467009 14.206387 12.306950 12.306180 -0.106604 1 0
2 -0.284842 -0.407015 -0.404676 11.334942 9.253479 9.251739 -0.119834 1 0
2 -1.188655 -1.223562 -1.219058 18.752294 17.925426 17.906532 -0.030403 1 0
2 -1.046943 -1.081849 -1.079044 18.506921 17.731250 17.724427 -0.032101 1 0
2 -0.915415 -0.950321 -0.950449 17.424137 16.660016 16.659910 -0.035034 1 0
2 -0.782597 -0.817504 -0.824734 17.229527 16.429213 16.401975 -0.042137 1 0
2 -0.649006 -0.701366 -0.705916 17.271638 16.254517 16.247777 -0.056911 1 0
2 -0.528785 -0.598599 -0.606357 17.053166 15.738439 15.721456 -0.077572 1 0
2 -0.398750 -0.520923 -0.512909 16.143545 14.219087 14.203440 -0.114160 1 0
2 -0.302226 -0.441853 -0.445216 13.740461 11.362616 11.360522 -0.142989 1 0
2 -0.240850 -0.397930 -0.393283 10.072977 7.807449 7.802847 -0.152433 1 0
2 -0.166546 -0.341079 -0.341874 7.535600 5.693406 5.693263 -0.175328 1 0
2 -0.988416 -1.005869 -1.007743 10.600175 10.215877 10.212146 -0.019327 1 0
2 -1.013266 -1.030719 -1.023634 13.936179 13.885894 13.845662 -0.010368 1 0
2 -0.750813 -0.768266 -0.773760 11.852107 11.570293 11.552495 -0.022947 1 0
2 -0.550947 -0.585853 -0.591525 11.662398 11.180948 11.168940 -0.040578 1 0
2 -0.415374 -0.485187 -0.485330 10.993834 9.992323 9.992378 -0.069956 1 0
2 -0.309404 -0.396670 -0.403874 10.314055 9.058577 9.046898 -0.094471 1 0
2 -0.232496 -0.319762 -0.320910 7.771318 6.375849 6.375307 -0.088415 1 0
2 -0.153896 -0.241163 -0.237488 5.862243 5.312565 5.311165 -0.083592 1 0
2 -0.058679 -0.093586 -0.096405 4.817760 4.664175 4.663651 -0.037726 1 0
2 0.041089 0.041089 0.033576 2.432299 2.432299 2.393130 -0.007513 1 0
2 0.150473 0.150473 0.145158 1.396930 1.396930 1.358720 -0.005315 1 0
2 0.285971 0.285971 0.279921 1.985718 1.985718 1.921657 -0.006050 1 0
2 0.424157 0.424157 0.428933 1.597982 1.597982 1.543598 0.004775 1 0
2 -0.909403 -0.926856 -0.926577 7.775127 7.444574 7.444434 -0.017174 1 0
2 0.558485 0.558485 0.561726 2.858060 2.858060 2.825119 0.003241 1 0
2 -0.798192 -0.815646 -0.820531 8.483760 8.097381 8.076217 -0.022339 1 0
2 0.689016 0.689016 0.692011 2.761786 2.761786 2.707914 0.002995 1 0
2 -0.664207 -0.681661 -0.688070 7.187444 6.835031 6.802748 -0.023862 1 0
2 -0.582236 -0.599689 -0.597587 5.518538 5.352510 5.348807 -0.015351 1 0
2 -0.442926 -0.460380 -0.452271 3.800334 3.788481 3.751694 -0.009345 1 0
2 -0.408406 -0.408406 -0.401894 2.306980 2.306980 2.273416 0.006512 1 0
2 -0.199642 -0.182189 -0.185729 1.964877 1.947856 1.946198 0.013913 1 0
2 0.051620 0.051620 0.043163 2.201732 2.201732 2.166761 -0.008457 1 0
2 0.151962 0.151962 0.149922 3.863943 3.863943 3.850001 -0.002041 1 0
2 0.294907 0.294907 0.296448 3.787234 3.787234 3.783971 0.001541 1 0
2 0.395161 0.395161 0.401199 4.907560 4.907560 4.828562 0.006038 1 0
2 -1.036788 -1.054241 -1.051923 9.741065 9.438946 9.431006 -0.015136 1 0
2 0.522195 0.522195 0.532061 6.302402 6.302402 6.082915 0.009866 1 0
2 -0.919867 -0.937320 -0.934179 8.777172 8.493272 8.478649 -0.014312 1 0
2 0.651987 0.651987 0.656171 6.956356 6.956356 6.915463 0.004184 1 0
2 -0.788835 -0.806289 -0.804456 8.998024 8.765944 8.762342 -0.015621 1 0
2 0.740735 0.740735 0.744839 8.868095 8.868095 8.835324 0.004103 1 0
2 -0.652355 -0.669808 -0.669113 7.108995 6.876073 6.875588 -0.016758 1 0
2 -0.516911 -0.534365 -0.537668 7.123247 6.899450 6.892557 -0.020757 1 0
2 -0.383971 -0.418877 -0.412858 6.711539 6.422057 6.405171 -0.028887 1 0
2 -0.271301 -0.306208 -0.311172 5.981436 5.683651 5.677449 -0.039871 1 0
2 -0.138632 -0.208445 -0.211809 4.797608 4.163668 4.162236 -0.073177 1 0
2 -0.032419 -0.084779 -0.083582 2.031015 1.736820 1.736694 -0.051163 1 0
2 0.027502 0.044955 0.036307 1.258514 1.241032 1.193949 0.008805 1 0
2 0.189700 0.189700 0.193084 1.572540 1.572540 1.550247 0.003384 1 0
2 0.316296 0.316296 0.321545 2.411156 2.411156 2.360497 0.005250 1 0
2 -1.029532 -1.046985 -1.050397 11.397999 10.934935 10.921784 -0.020865 1 0
2 0.476701 0.476701 0.477959 3.035345 3.035345 3.031095 0.001258 1 0
2 -0.873934 -0.891388 -0.896250 12.262939 11.853737 11.831487 -0.022316 1 0
2 0.603297 0.603297 0.605482 3.179522 3.179522 3.099864 0.002185 1 0
2 -0.748404 -0.765857 -0.769838 10.733320 10.386238 10.372572 -0.021434 1 0
2 0.719588 0.719588 0.722689 5.369943 5.369943 5.329850 0.003101 1 0
2 -0.597135 -0.632041 -0.625490 10.811367 10.405329 10.380993 -0.028356 1 0
2 0.854979 0.854979 0.861973 5.688869 5.688869 5.506381 0.006994 1 0
2 -0.483866 -0.518772 -0.516172 10.254995 9.821381 9.818061 -0.032307 1 0
2 -0.380828 -0.415734 -0.419574 9.620680 9.133977 9.128180 -0.038746 1 0
2 -0.263193 -0.315553 -0.309561 7.979029 7.514358 7.504077 -0.046368 1 0
2 -0.109354 -0.196620 -0.198709 6.766777 5.440589 5.439587 -0.089355 1 0
2 -0.048986 -0.118799 -0.124683 3.925662 2.969196 2.959538 -0.075697 1 0
2 0.004571 -0.012882 -0.010848 1.312011 1.203865 1.202135 -0.015419 1 0
2 0.164980 0.164980 0.166041 2.700505 2.700505 2.699801 0.001060 1 0
2 0.298605 0.298605 0.301586 3.603411 3.603411 3.534526 0.002981 1 0
2 0.460987 0.460987 0.468464 3.969043 3.969043 3.856467 0.007476 1 0
2 0.615060 0.615060 0.620889 3.600707 3.600707 3.502218 0.005829 1 0
2 -0.774218 -0.791672 -0.790646 11.224234 10.945900 10.944842 -0.016428 1 0
2 0.746983 0.746983 0.755179 5.594844 5.594844 5.437342 0.008196 1 0
2 0.859743 0.877196 0.868875 7.623724 7.590262 7.407728 0.009132 1 0
2 -0.499138 -0.516591 -0.516800 8.887838 8.685326 8.685378 -0.017662 1 0
2 -0.321342 -0.356249 -0.350776 7.634531 7.321625 7.308625 -0.029434 1 0
2 -0.184780 -0.237140 -0.240396 6.974770 5.963477 5.956043 -0.055616 1 0
2 -0.086921 -0.156735 -0.158230 6.123353 5.258475 5.258034 -0.071309 1 0
2 -0.006837 -0.041744 -0.043764 3.531215 3.384961 3.384221 -0.036926 1 0
2 0.082351 0.064898 0.073821 2.127054 2.124007 2.104935 -0.008530 1 0
2 0.174905 0.192359 0.190432 1.776560 1.511461 1.500268 0.015527 1 0
2 0.280155 0.297608 0.299484 3.019806 2.645188 2.639572 0.019329 1 0
2 0.408291 0.425744 0.422566 4.096751 3.887127 3.874082 0.014275 1 0
2 -0.792681 -0.810134 -0.805787 7.533040 7.289437 7.258572 -0.013105 1 0
2 0.675704 0.693158 0.686590 4.592261 4.510508 4.392503 0.010886 1 0
2 -0.669606 -0.687060 -0.681490 5.872480 5.712411 5.660296 -0.011883 1 0
2 0.803186 0.820639 0.814562 7.128670 6.979375 6.908502 0.011377 1 0
2 -0.556852 -0.574305 -0.567354 5.232794 5.156324 5.091147 -0.010502 1 0
2 -0.427572 -0.427572 -0.436151 4.276215 4.276215 4.206273 -0.008579 1 0
2 -0.337482 -0.337482 -0.335193 2.212519 2.212519 2.202206 0.002289 1 0
2 -0.220197 -0.202744 -0.198427 2.159199 1.927875 1.916779 0.021770 1 0
2 -0.029291 -0.029291 -0.029352 2.078429 2.078429 2.078375 -0.000061 1 0
2 0.203116 0.185663 0.190277 3.008437 2.958345 2.895281 -0.012839 1 0
2 0.329825 0.329825 0.327642 3.696076 3.696076 3.683049 -0.002183 1 0
2 0.445786 0.445786 0.447800 5.481237 5.481237 5.468174 0.002014 1 0
2 0.540442 0.540442 0.547361 5.861167 5.861167 5.773338 0.006919 1 0
2 -0.910436 -0.927889 -0.919974 8.011220 7.940456 7.783517 -0.009538 1 0
2 0.648281 0.665734 0.661546 7.525143 7.368433 7.292854 0.013265 1 0
2 -0.791912 -0.809365 -0.801637 7.334850 7.274517 7.163447 -0.009726 1 0
2 0.758416 0.775870 0.774595 8.732514 8.390578 8.382409 0.016179 1 0
2 -0.875759 -0.893212 -0.892912 17.680151 17.313621 17.313581 -0.017153 1 0
2 -0.533256 -0.550709 -0.545059 6.391636 6.286315 6.256691 -0.011804 1 0
2 -0.399176 -0.416630 -0.411654 5.040699 4.947183 4.925912 -0.012477 1 0
2 -0.244167 -0.279074 -0.271030 5.047430 4.834972 4.808022 -0.026863 1 0
2 -0.060532 -0.130345 -0.132184 5.145599 4.527672 4.526749 -0.071652 1 0
2 -0.030903 -0.065809 -0.074005 2.079830 1.802042 1.789067 -0.043102 1 0
2 0.095806 0.095806 0.092715 1.959707 1.959707 1.956434 -0.003091 1 0
2 0.173178 0.190631 0.196203 2.530893 2.297864 2.278840 0.023025 1 0
2 0.356715 0.356715 0.363508 2.247401 2.247401 2.167774 0.006793 1 0
2 0.490865 0.490865 0.498818 2.854490 2.854490 2.674546 0.007953 1 0
2 -0.873893 -0.891346 -0.892841 9.672691 9.315119 9.312297 -0.018948 1 0
2 -0.710219 -0.727672 -0.730379 8.816248 8.512366 8.506976 -0.020160 1 0
2 0.751135 0.751135 0.755865 3.392237 3.392237 3.205222 0.004730 1 0
2 -0.589751 -0.607204 -0.610493 7.711871 7.425634 7.417347 -0.020742 1 0
2 0.878239 0.878239 0.879962 3.943466 3.943466 3.932161 0.001723 1 0
2 -0.463267 -0.498174 -0.489762 7.024679 6.702755 6.657907 -0.026495 1 0
2 -0.327159 -0.362066 -0.363364 6.341176 5.837344 5.836585 -0.036205 1 0
2 -0.226469 -0.278829 -0.271377 6.191276 5.679525 5.658807 -0.044907 1 0
2 -0.098156 -0.150516 -0.159066 4.780657 4.167207 4.147380 -0.060910 1 0
2 -0.002395 -0.072209 -0.068335 3.902770 3.376193 3.372381 -0.065939 1 0
2 0.057261 0.039807 0.034364 2.390005 2.331150 2.325558 -0.022897 1 0
2 0.195242 0.212695 0.207355 2.300363 2.255349 2.244980 0.012114 1 0
2 0.330936 0.330936 0.341423 2.176054 2.176054 2.074446 0.010487 1 0
2 0.443361 0.460814 0.453885 3.544762 3.510167 3.451208 0.010524 1 0
2 0.643136 0.643136 0.646598 1.553672 1.553672 1.506064 0.003462 1 0
2 -0.741237 -0.758691 -0.754202 7.232294 7.071916 7.048689 -0.012965 1 0
2 0.772291 0.772291 0.773697 1.784288 1.784288 1.775445 0.001406 1 0
2 0.882342 0.882342 0.884548 3.384751 3.384751 3.371506 0.002206 1 0
2 -0.497739 -0.515192 -0.507189 3.573854 3.546807 3.468292 -0.009450 1 0
2 -0.321133 -0.356040 -0.354065 5.570137 5.126236 5.118805 -0.032931 1 0
2 -0.183452 -0.218359 -0.221635 5.188876 4.570482 4.553027 -0.038183 1 0
2 -0.032983 -0.102796 -0.102452 5.125526 4.423969 4.423967 -0.069468 1 0
2 0.004141 -0.013312 -0.011038 3.073760 3.060278 3.059870 -0.015179 1 0
2 0.074370 0.109277 0.105131 3.733782 3.583536 3.580144 0.030761 1 0
2 0.181652 0.199105 0.202713 2.771159 2.612534 2.606153 0.021061 1 0
2 0.310077 0.327530 0.336015 2.924361 2.473871 2.352178 0.025938 1 0
2 0.443052 0.460505 0.457370 2.297402 2.069721 2.031363 0.014318 1 0
2 0.858036 0.875489 0.869259 17.207426 17.058170 16.985126 0.011223 1 0
2 -0.745628 -0.763081 -0.756376 5.496695 5.398189 5.311052 -0.010749 1 0
2 0.787247 0.787247 0.791111 7.498401 7.498401 7.471931 0.003864 1 0
2 -0.635740 -0.653194 -0.645913 4.105175 4.034258 3.939059 -0.010173 1 0
2 0.859461 0.859461 0.865370 4.200642 4.200642 4.135457 0.005910 1 0
2 -0.521121 -0.521121 -0.527407 3.360970 3.360970 3.297772 -0.006286 1 0
2 -0.393714 -0.393714 -0.393896 0.635017 0.635017 0.634926 -0.000182 1 0
2 -0.233441 -0.233441 -0.236436 1.611449 1.611449 1.587252 -0.002995 1 0
2 -0.131137 -0.131137 -0.135590 2.248351 2.248351 2.240366 -0.004453 1 0
2 0.109081 0.074175 0.083170 4.130118 4.041787 4.031641 -0.025911 1 0
2 0.187027 0.204480 0.204279 4.720370 4.500025 4.499901 0.017252 1 0
2 0.311658 0.329111 0.323951 5.234307 5.131347 5.021422 0.012293 1 0
2 0.424968 0.442421 0.441088 5.833271 5.609108 5.569188 0.016120 1 0
2 -0.986854 -1.004308 -0.998876 9.788752 9.579086 9.523138 -0.012021 1 0
2 0.575115 0.575115 0.584928 6.900686 6.900686 6.722978 0.009813 1 0
2 -0.852439 -0.869892 -0.867463 10.075085 9.742951 9.733871 -0.015023 1 0
2 0.695780 0.695780 0.704968 9.307769 9.307769 9.174511 0.009188 1 0
2 -0.719347 -0.736800 -0.733451 9.235920 9.028025 9.014237 -0.014103 1 0
2 0.817749 0.835202 0.831014 9.505650 9.307483 9.212718 0.013265 1 0
2 -0.596720 -0.614173 -0.612893 9.160696 8.948740 8.947059 -0.016173 1 0
2 -0.456027 -0.473480 -0.476250 7.750226 7.516016 7.510653 -0.020223 1 0
2 -0.294978 -0.329885 -0.335492 8.342196 7.947116 7.937899 -0.040514 1 0
2 -0.152900 -0.222713 -0.218776 6.206985 5.016193 5.003863 -0.065876 1 0
2 -0.096448 -0.148808 -0.140977 3.213533 2.669836 2.645601 -0.044528 1 0
