t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
0.000000 2.956260 -0.152395 0.192791 2.956260 -0.152395 0.192791 -1.135860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 nan nan nan 0.434936 0.008888 -0.210793 0.008888 -0.210793
0.016667 2.962340 -0.138583 0.193871 2.962790 -0.139302 0.193870 -1.204740 0.371804 3.204030 -0.045234 0.258929 0.001196 0.021628 1 0.132075 0.006080 0.013812 0.015091 0.006530 0.013093 0.014631 -0.068880 0 0.000084 -0.000670 0.000675 0.366056 0.014968 -0.196981 0.015418 -0.197700
0.033333 2.932920 -0.123205 0.191310 2.942790 -0.128267 0.191753 -1.238640 0.351328 3.188120 -0.038345 0.261292 -0.409407 0.235390 1 0.177591 -0.029420 0.015378 0.033197 -0.020000 0.011035 0.022842 -0.033900 0 -0.008190 0.000343 0.008197 0.332156 -0.014452 -0.181603 -0.004582 -0.186665
0.050000 2.920380 -0.108051 0.190290 2.925500 -0.113052 0.190335 -1.278910 0.326690 3.173780 -0.028928 0.262144 -0.639691 0.454772 1 0.179941 -0.012540 0.015154 0.019670 -0.017290 0.015215 0.023031 -0.040270 0 -0.002344 -0.003689 0.004371 0.291886 -0.026992 -0.166449 -0.021872 -0.171450
0.066667 2.886220 -0.092046 0.188926 2.896050 -0.096216 0.188948 -1.306290 0.302013 3.147320 -0.017936 0.263180 -0.981077 0.574977 1 0.184038 -0.034160 0.016005 0.037723 -0.029450 0.016836 0.033923 -0.027380 0 -0.007073 -0.005307 0.008842 0.264506 -0.061152 -0.150444 -0.051322 -0.154615
0.083333 2.919200 -0.077600 0.193806 2.919200 -0.077600 0.193806 -1.419350 0.302013 3.147320 -0.017936 0.000000 -0.981077 0.574977 0 0.184038 0.032980 0.014446 0.036005 0.023150 0.018616 0.029707 -0.113060 0 nan nan nan 0.151446 -0.028172 -0.135998 -0.028172 -0.135998
0.100000 2.926530 -0.062036 0.195399 2.926530 -0.062036 0.195399 -1.547790 0.302013 3.147320 -0.017936 0.000000 -0.981077 0.574977 0 0.184038 0.007330 0.015565 0.017204 0.007330 0.015565 0.017204 -0.128440 0 nan nan nan 0.023006 -0.020842 -0.120434 -0.020842 -0.120434
0.116667 2.872920 -0.045135 0.190554 2.873450 -0.045315 0.190559 -1.493640 0.072185 3.133310 -0.026524 0.260547 -0.005305 0.004141 1 0.179427 -0.053610 0.016901 0.056211 -0.053080 0.016721 0.055651 0.054150 0 -0.000618 0.001472 0.001596 0.077156 -0.074452 -0.103533 -0.073922 -0.103713
0.133333 2.871010 -0.030416 0.189106 2.871820 -0.035482 0.189356 -1.486290 0.078282 3.130980 -0.015154 0.259953 -0.039061 0.216026 1 0.176526 -0.001910 0.014718 0.014842 -0.001630 0.009833 0.009967 0.007350 0 -0.000945 0.006679 0.006745 0.084506 -0.076362 -0.088815 -0.075552 -0.093880
0.150000 2.846580 -0.014292 0.189321 2.854710 -0.019822 0.189194 -1.552300 0.054104 3.115140 -0.005718 0.260816 -0.404914 0.458935 1 0.193764 -0.024430 0.016125 0.029272 -0.017110 0.015660 0.023195 -0.066010 0 -0.007789 -0.003750 0.008645 0.018496 -0.100792 -0.072690 -0.092662 -0.078220
0.166667 2.852200 0.001848 0.188857 2.850810 -0.002553 0.188829 -1.574480 0.031778 3.111800 0.005744 0.261118 -0.348663 0.588714 1 0.180951 0.005620 0.016140 0.017090 -0.003900 0.017269 0.017704 -0.022180 0 0.001516 -0.004858 0.005089 0.003684 -0.095172 -0.056550 -0.096562 -0.060951
0.183333 2.855590 0.017678 0.192304 2.851750 0.014580 0.191260 -1.614570 0.002398 3.112950 0.015206 0.261200 -0.243575 0.619407 1 0.599602 0.003390 0.015830 0.016189 0.000940 0.017132 0.017158 -0.040090 0 0.003590 -0.008958 0.009650 0.043774 -0.091782 -0.040720 -0.095622 -0.043819
0.200000 2.865510 0.033827 0.190083 2.858320 0.030732 0.190519 -1.576160 -0.004524 3.119580 0.029551 0.261263 -0.106452 0.674308 1 0.196624 0.009920 0.016149 0.018953 0.006570 0.016153 0.017438 0.038410 0 0.007189 0.002875 0.007743 0.005364 -0.081862 -0.024571 -0.089052 -0.027666
0.216667 2.862330 0.049210 0.192475 2.862330 0.049210 0.192475 -1.463920 -0.004524 3.119580 0.029551 0.000000 -0.106452 0.674308 0 0.196624 -0.003180 0.015383 0.015708 0.004010 0.018477 0.018908 0.112240 0 nan nan nan 0.106876 -0.085042 -0.009188 -0.085042 -0.009188
0.233333 2.879880 0.065607 0.194806 2.879880 0.065607 0.194806 -1.619390 -0.004524 3.119580 0.029551 0.000000 -0.106452 0.674308 0 0.196624 0.017550 0.016397 0.024018 0.017550 0.016397 0.024018 -0.155470 0 nan nan nan 0.048594 -0.067492 0.007208 -0.067492 0.007208
0.250000 2.873620 0.081015 0.194184 2.874250 0.081086 0.194185 -1.694410 -0.116794 3.132540 0.050781 0.260060 -0.000702 -0.002740 1 0.178763 -0.006260 0.015408 0.016631 -0.005630 0.015479 0.016471 -0.075020 0 -0.000844 -0.001831 0.002017 0.123614 -0.073752 0.022617 -0.073122 0.022687
0.266667 2.909060 0.097696 0.197239 2.897770 0.092178 0.196711 -1.709530 -0.128534 3.155440 0.058875 0.259811 0.471392 0.227248 1 0.176265 0.035440 0.016681 0.039169 0.023520 0.011092 0.026004 -0.015120 0 0.010935 0.002891 0.011311 0.138734 -0.038312 0.039297 -0.049602 0.033780
0.283333 2.905370 0.112781 0.198536 2.905720 0.107764 0.198468 -1.785330 -0.163530 3.162370 0.065416 0.260120 0.455362 0.440010 1 0.186838 -0.003690 0.015086 0.015530 0.007950 0.015586 0.017497 -0.075800 0 -0.002843 -0.008012 0.008502 0.214534 -0.042002 0.054383 -0.041652 0.049366
0.300000 2.914620 0.128277 0.199277 2.914560 0.124583 0.199462 -1.834820 -0.202274 3.169570 0.072286 0.260320 0.453189 0.523359 1 0.180883 0.009250 0.015496 0.018047 0.008840 0.016819 0.019001 -0.049490 0 -0.003651 -0.011944 0.012489 0.264024 -0.032752 0.069879 -0.032812 0.066185
0.316667 2.929630 0.143704 0.201516 2.927350 0.140994 0.201340 -1.878280 -0.243992 3.179970 0.078104 0.260329 0.503035 0.526017 1 0.188221 0.015010 0.015427 0.021524 0.012790 0.016411 0.020806 -0.043460 0 -0.002221 -0.013191 0.013377 0.307484 -0.017742 0.085306 -0.020022 0.082596
0.333333 2.975250 0.160644 0.205275 2.959880 0.157530 0.204573 -1.903270 -0.282428 3.209800 0.085007 0.260231 0.785038 0.522744 1 0.180276 0.045620 0.016940 0.048664 0.032530 0.016536 0.036492 -0.024990 0 0.011430 -0.009298 0.014734 0.332474 0.027878 0.102246 0.012508 0.099132
0.350000 2.971560 0.174708 0.205822 2.973140 0.173186 0.206017 -1.963670 -0.330303 3.219260 0.088800 0.260186 0.747931 0.478170 1 0.190921 -0.003690 0.014064 0.014540 0.013260 0.015656 0.020517 -0.060400 0 -0.007337 -0.013703 0.015543 0.392874 0.024188 0.116310 0.025768 0.114788
0.366667 2.956940 0.187307 0.206626 2.971230 0.187550 0.207007 -2.029960 -0.386592 3.211610 0.089699 0.259528 0.563333 0.412070 1 0.181338 -0.014620 0.012599 0.019300 -0.001910 0.014364 0.014490 -0.066290 0 -0.022023 -0.017415 0.028076 0.459164 0.009568 0.128909 0.023858 0.129152
0.383333 3.020900 0.205159 0.210131 3.003890 0.202750 0.209659 -2.057410 -0.436304 3.240240 0.092546 0.260780 0.716842 0.379917 1 0.179466 0.063960 0.017852 0.066405 0.032660 0.015200 0.036024 -0.027450 0 0.011169 -0.009337 0.014558 0.486614 0.073528 0.146761 0.056518 0.144352
0.400000 3.034470 0.219033 0.211666 3.027570 0.217422 0.211601 -2.106270 -0.486919 3.258520 0.095145 0.261328 0.761764 0.350923 1 0.195390 0.013570 0.013874 0.019407 0.023680 0.014672 0.027857 -0.048860 0 0.000699 -0.009455 0.009480 0.535474 0.087098 0.160635 0.080198 0.159024
0.416667 3.064740 0.233643 0.215173 3.055090 0.231830 0.214583 -2.148400 -0.536112 3.280590 0.097850 0.262296 0.820956 0.328697 1 0.182872 0.030270 0.014610 0.033611 0.027520 0.014408 0.031063 -0.042130 0 0.003895 -0.007425 0.008384 0.577604 0.117368 0.175245 0.107718 0.173432
0.433333 3.102480 0.248372 0.219831 3.088450 0.246182 0.218705 -2.198600 -0.587003 3.308180 0.100012 0.263908 0.900680 0.307624 1 0.185822 0.037740 0.014729 0.040512 0.033360 0.014352 0.036316 -0.050200 0 0.007886 -0.006651 0.010316 0.627804 0.155108 0.189974 0.141078 0.187784
0.450000 3.163860 0.264956 0.224411 3.136380 0.260877 0.223192 -2.230790 -0.633449 3.352350 0.102266 0.267957 1.053130 0.293222 1 0.182568 0.061380 0.016584 0.063581 0.047930 0.014695 0.050132 -0.032190 0 0.023195 -0.001598 0.023250 0.659994 0.216488 0.206558 0.189008 0.202479
0.466667 3.157080 0.275376 0.225139 3.158750 0.274536 0.225291 -2.292940 -0.684109 3.366050 0.105484 0.267495 1.034670 0.282434 1 0.184890 -0.006780 0.010420 0.012432 0.022370 0.013659 0.026210 -0.062150 0 -0.008244 -0.006921 0.010764 0.722144 0.209708 0.216978 0.211378 0.216138
0.483333 2.968280 -0.201372 0.134797 2.968280 -0.201372 0.134797 -0.902474 -0.684109 3.366050 0.105484 0.000000 1.034670 0.282434 0 0.184890 -0.188800 -0.476748 0.512771 -0.190470 -0.475908 0.512608 1.390466 1 nan nan nan 0.668322 0.020908 -0.259770 0.020908 -0.259770
0.500000 2.998560 -0.191627 0.135391 2.998830 -0.192747 0.135390 -0.964764 0.611105 3.209830 -0.044926 0.257630 0.003741 0.031693 1 0.176042 0.030280 0.009745 0.031809 0.030550 0.008625 0.031744 -0.062290 0 0.000480 0.000048 0.000482 0.606032 0.051188 -0.250025 0.051458 -0.251145
0.516667 2.961630 -0.176993 0.133923 2.973930 -0.181924 0.134177 -1.001940 0.589196 3.190310 -0.037301 0.260257 -0.508875 0.240823 1 0.186031 -0.036930 0.014634 0.039724 -0.024900 0.010823 0.027150 -0.037176 0 -0.009409 0.000500 0.009422 0.568856 0.014258 -0.235391 0.026558 -0.240322
0.533333 2.937990 -0.162726 0.133194 2.946960 -0.167384 0.133247 -1.046130 0.562343 3.168230 -0.027932 0.261553 -0.912897 0.446330 1 0.179961 -0.023640 0.014267 0.027612 -0.026970 0.014540 0.030640 -0.044190 0 -0.003868 -0.003776 0.005405 0.524666 -0.009382 -0.221124 -0.000412 -0.225782
0.550000 2.956780 -0.150439 0.134250 2.947720 -0.152659 0.133828 -1.107530 0.524554 3.173100 -0.022246 0.260395 -0.560922 0.486343 1 0.181361 0.018790 0.012287 0.022451 0.000760 0.014725 0.014745 -0.061400 0 0.016629 -0.011830 0.020407 0.463266 0.009408 -0.208837 0.000348 -0.211057
0.566667 2.933900 -0.135924 0.131869 2.935180 -0.137898 0.132302 -1.153330 0.482383 3.165920 -0.017077 0.260452 -0.555424 0.479852 1 0.560007 -0.022880 0.014515 0.027096 -0.012540 0.014761 0.019368 -0.045800 0 0.006064 -0.013248 0.014570 0.417466 -0.013472 -0.194322 -0.012192 -0.196296
0.583333 2.878100 -0.119511 0.129649 2.897150 -0.122711 0.130232 -1.167610 0.447414 3.133590 -0.009246 0.262264 -0.882283 0.491398 1 0.186934 -0.055800 0.016413 0.058164 -0.038030 0.015187 0.040950 -0.014280 0 -0.014256 -0.007365 0.016046 0.403186 -0.069272 -0.177909 -0.050222 -0.181109
0.600000 2.883700 -0.105361 0.129250 2.882500 -0.107246 0.129261 -1.218350 0.405386 3.123400 -0.003861 0.262149 -0.835975 0.468105 1 0.173777 0.005600 0.014150 0.015218 -0.014650 0.015465 0.021302 -0.050740 0 0.006335 -0.011007 0.012700 0.352446 -0.063672 -0.163759 -0.064872 -0.165644
0.616667 2.920020 -0.091800 0.132932 2.920020 -0.091800 0.132932 -1.306640 0.405386 3.123400 -0.003861 0.000000 -0.835975 0.468105 0 0.173777 0.036320 0.013561 0.038769 0.037520 0.015446 0.040575 -0.088290 0 nan nan nan 0.264156 -0.027352 -0.150198 -0.027352 -0.150198
0.633333 2.834160 -0.074654 0.127538 2.834600 -0.075275 0.127544 -1.276040 0.291584 3.084050 -0.000405 0.260444 -0.008678 0.015896 1 0.179539 -0.085860 0.017146 0.087555 -0.085420 0.016525 0.087004 0.030600 0 -0.000678 0.001412 0.001567 0.294756 -0.113212 -0.133052 -0.112772 -0.133673
0.650000 2.863300 -0.060635 0.128181 2.853930 -0.064972 0.128069 -1.357600 0.251657 3.104740 -0.000486 0.258968 0.391953 0.196183 1 0.182093 0.029140 0.014019 0.032337 0.019330 0.010303 0.021904 -0.081560 0 0.011665 -0.005354 0.012835 0.213196 -0.084072 -0.119033 -0.093442 -0.123370
0.666667 2.842990 -0.044637 0.128533 2.848820 -0.049656 0.128502 -1.403460 0.216938 3.102950 0.006355 0.260227 0.137720 0.414793 1 0.180688 -0.020310 0.015997 0.025853 -0.005110 0.015316 0.016146 -0.045860 0 -0.003368 -0.007650 0.008359 0.167336 -0.104382 -0.103036 -0.098552 -0.108054
0.683333 2.843510 -0.030056 0.129356 2.846120 -0.033827 0.129241 -1.411060 0.193657 3.102190 0.016392 0.260948 0.053031 0.524258 1 0.181218 0.000520 0.014582 0.014591 -0.002700 0.015829 0.016057 -0.007600 0 -0.001054 -0.004942 0.005053 0.159736 -0.103862 -0.088454 -0.101252 -0.092225
0.700000 2.835500 -0.013770 0.129499 2.839750 -0.017415 0.129561 -1.417270 0.175756 3.097280 0.028318 0.261551 -0.050309 0.592958 1 0.190238 -0.008010 0.016286 0.018149 -0.006370 0.016412 0.017605 -0.006210 0 -0.003305 -0.002091 0.003911 0.153526 -0.111872 -0.072168 -0.107622 -0.075813
0.716667 2.852520 0.001861 0.129891 2.852520 0.001861 0.129891 -1.585180 0.175756 3.097280 0.028318 0.000000 -0.050309 0.592958 0 0.190238 0.017020 0.015632 0.023109 0.012770 0.019276 0.023123 -0.167910 0 nan nan nan 0.014384 -0.094852 -0.056537 -0.094852 -0.056537
0.733333 2.864180 0.017507 0.133074 2.864490 0.017427 0.133071 -1.527260 0.038268 3.124180 0.027370 0.259881 0.001167 0.002172 1 0.283318 0.011660 0.015645 0.019512 0.011970 0.015566 0.019636 0.057920 0 -0.000365 0.001447 0.001493 0.043536 -0.083192 -0.040891 -0.082882 -0.040971
0.750000 2.863410 0.033452 0.130646 2.863760 0.028111 0.131066 -1.541720 0.033394 3.122780 0.036764 0.259169 -0.013435 0.224975 1 0.172340 -0.000770 0.015945 0.015963 -0.000730 0.010684 0.010709 -0.014460 0 -0.000311 0.004222 0.004233 0.029076 -0.083962 -0.024947 -0.083612 -0.030287
0.766667 2.855520 0.048835 0.133269 2.855520 0.048835 0.133269 -1.650370 0.033394 3.122780 0.036764 0.000000 -0.013435 0.224975 0 0.172340 -0.007890 0.015384 0.017289 -0.008240 0.020724 0.022302 -0.108650 0 nan nan nan 0.079574 -0.091852 -0.009563 -0.091852 -0.009563
0.783333 2.880310 0.064737 0.135075 2.880240 0.064825 0.135073 -1.635100 -0.065631 3.139410 0.047792 0.259724 0.002466 -0.002167 1 0.171473 0.024790 0.015901 0.029452 0.024720 0.015990 0.029441 0.015270 0 0.000087 0.000255 0.000270 0.064304 -0.067062 0.006338 -0.067132 0.006427
0.800000 2.893220 0.080617 0.135810 2.889060 0.075507 0.135683 -1.682840 -0.089493 3.147040 0.052357 0.259019 0.179332 0.209819 1 0.183879 0.012910 0.015880 0.020466 0.008820 0.010682 0.013852 -0.047740 0 0.003575 -0.000701 0.003643 0.112044 -0.054152 0.022219 -0.058312 0.017109
0.816667 2.888910 0.095898 0.137084 2.890180 0.090867 0.136885 -1.744240 -0.123783 3.147750 0.058821 0.259551 0.127659 0.424059 1 0.179454 -0.004310 0.015281 0.015877 0.001120 0.015361 0.015401 -0.061400 0 -0.003183 -0.007716 0.008346 0.173444 -0.058462 0.037500 -0.057192 0.032469
0.833333 2.881510 0.110883 0.136740 2.885720 0.107469 0.136946 -1.810860 -0.168319 3.142360 0.063858 0.260323 -0.020258 0.490834 1 0.193572 -0.007400 0.014985 0.016713 -0.004460 0.016602 0.017190 -0.066620 0 -0.007992 -0.014871 0.016882 0.240064 -0.065862 0.052485 -0.061652 0.049071
0.850000 2.878760 0.125486 0.137443 2.881940 0.123313 0.137447 -1.866940 -0.218413 3.136460 0.066821 0.260716 -0.107169 0.466418 1 0.374145 -0.002750 0.014603 0.014860 -0.003780 0.015844 0.016289 -0.056080 0 -0.008333 -0.017421 0.019311 0.296144 -0.068612 0.067088 -0.065432 0.064915
0.866667 2.905580 0.141205 0.139889 2.896130 0.138884 0.139326 -1.903440 -0.266824 3.147740 0.070107 0.260848 0.063173 0.433359 1 0.187650 0.026820 0.015719 0.031087 0.014190 0.015571 0.021067 -0.036500 0 0.004389 -0.014080 0.014748 0.332644 -0.041792 0.082807 -0.051242 0.080486
0.883333 2.907610 0.155537 0.139957 2.904210 0.153800 0.140008 -1.949740 -0.316976 3.152170 0.072458 0.260967 0.100819 0.389869 1 0.186264 0.002030 0.014332 0.014475 0.008080 0.014916 0.016964 -0.046300 0 -0.002107 -0.013463 0.013627 0.378944 -0.039762 0.097139 -0.043162 0.095402
0.900000 2.903070 0.169067 0.140895 2.905750 0.168069 0.140860 -2.005920 -0.371403 3.148740 0.073432 0.260765 0.055016 0.339792 1 0.196758 -0.004540 0.013530 0.014271 0.001540 0.014269 0.014352 -0.056180 0 -0.009204 -0.014283 0.016992 0.435124 -0.044302 0.110669 -0.041622 0.109671
0.916667 2.905870 0.182651 0.142119 2.908040 0.181887 0.141965 -2.059600 -0.427709 3.145030 0.073853 0.260456 0.019141 0.294841 1 0.329843 0.002800 0.013584 0.013870 0.002290 0.013818 0.014006 -0.053680 0 -0.009205 -0.013505 0.016343 0.488804 -0.041502 0.124253 -0.039332 0.123489
0.933333 2.883340 0.193889 0.142259 2.897470 0.194602 0.142438 -2.122480 -0.487575 3.126030 0.073401 0.258708 -0.114890 0.250488 1 0.257014 -0.022530 0.011238 0.025177 -0.010570 0.012715 0.016535 -0.062880 0 -0.022363 -0.015106 0.026987 0.551684 -0.064032 0.135491 -0.049902 0.136204
0.950000 2.935680 0.209898 0.145475 2.918590 0.207763 0.144715 -2.144680 -0.537604 3.142680 0.074167 0.260888 0.000306 0.227506 1 0.197373 0.052340 0.016009 0.054734 0.021120 0.013161 0.024885 -0.022200 0 0.012093 -0.005905 0.013458 0.573884 -0.011692 0.151500 -0.028782 0.149365
0.966667 2.912770 0.220073 0.145276 2.918490 0.220103 0.145409 -2.210480 -0.592827 3.133960 0.074950 0.259801 -0.048773 0.205784 1 0.201795 -0.022910 0.010175 0.025068 -0.000100 0.012340 0.012340 -0.065800 0 -0.012756 -0.009963 0.016185 0.639684 -0.034602 0.161675 -0.028882 0.161705
0.983333 2.964890 0.235422 0.148926 2.944280 0.232747 0.148032 -2.242460 -0.642756 3.154800 0.075102 0.263004 0.063478 0.187944 1 0.198200 0.052120 0.015349 0.054333 0.025790 0.012644 0.028723 -0.031980 0 0.015966 -0.003345 0.016313 0.671664 0.017518 0.177024 -0.003092 0.174349
1.000000 3.033460 0.251816 0.154451 2.991940 0.246130 0.152598 -2.274550 -0.688888 3.200430 0.074445 0.270081 0.278576 0.171962 1 0.485053 0.068570 0.016394 0.070503 0.047660 0.013383 0.049503 -0.032090 0 0.038945 0.002606 0.039032 0.703754 0.086088 0.193418 0.044568 0.187732
1.016667 3.038650 0.262770 0.154557 3.020610 0.259036 0.154357 -2.323940 -0.735260 3.223200 0.075810 0.273153 0.361258 0.165927 1 0.235050 0.005190 0.010954 0.012121 0.028670 0.012906 0.031441 -0.049390 0 0.014727 0.000141 0.014727 0.753144 0.091278 0.204372 0.073238 0.200638
1.033333 3.069600 0.275231 0.157374 3.051220 0.271591 0.156812 -2.371270 -0.782452 3.247210 0.076748 0.276365 0.438886 0.158979 1 0.190986 0.030950 0.012461 0.033364 0.030610 0.012555 0.033085 -0.047330 0 0.014841 0.000139 0.014842 0.800474 0.122228 0.216833 0.103848 0.213193
1.050000 3.086760 0.285826 0.159862 3.076310 0.283419 0.159315 -2.423330 -0.831100 3.263870 0.077888 0.278243 0.477134 0.152985 1 0.185681 0.017160 0.010595 0.020167 0.025090 0.011828 0.027738 -0.052060 0 0.005995 -0.001565 0.006196 0.852534 0.139388 0.227428 0.128938 0.225021
