t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
2.766667 2.898910 -0.139738 0.130389 2.985820 -0.144105 0.169843 0.459741 0.532689 3.282810 0.030982 0.344760 0.035723 0.018907 1 0.270688 -0.041510 0.015460 0.044296 -0.015040 0.015362 0.021499 -0.030881 0 -0.536876 0.138243 0.554388 2.030537 -0.043809 -0.168278 0.043101 -0.172645
2.783333 2.941930 -0.127960 0.132605 2.973770 -0.128193 0.162014 0.375000 0.470713 3.281400 0.028348 0.345167 0.033536 0.013516 1 0.269412 0.043020 0.011778 0.044603 -0.012050 0.015912 0.019960 -0.084741 0 -0.465895 0.164872 0.494208 1.945796 -0.000789 -0.156500 0.031051 -0.156733
2.800000 2.947730 -0.114208 0.132842 2.963710 -0.112091 0.155416 0.315518 0.408676 3.280980 0.025307 0.345746 0.032475 0.007281 1 0.249194 0.005800 0.013752 0.014925 -0.010060 0.016102 0.018986 -0.059482 0 -0.440538 0.189164 0.479434 1.886314 0.005011 -0.142748 0.020991 -0.140631
2.816667 2.908570 -0.097670 0.131472 2.954160 -0.096163 0.149869 0.297169 0.352016 3.278980 0.023149 0.346040 0.029348 0.002748 1 0.264257 -0.039160 0.016538 0.042509 -0.009550 0.015928 0.018572 -0.018349 0 -0.471736 0.210054 0.516389 1.867965 -0.034149 -0.126210 0.011441 -0.124703
2.833333 2.889380 -0.082706 0.130208 2.945580 -0.080556 0.145113 0.272385 0.299384 3.276300 0.021527 0.346123 0.025407 -0.000820 1 0.270910 -0.019190 0.014964 0.024335 -0.008580 0.015607 0.017810 -0.024784 0 -0.480037 0.229130 0.531917 1.843181 -0.053339 -0.111246 0.002861 -0.109096
2.850000 2.881860 -0.067013 0.130478 2.938160 -0.064950 0.141261 0.240310 0.249360 3.273520 0.020453 0.346062 0.021393 -0.003244 1 0.259010 -0.007520 0.015693 0.017401 -0.007420 0.015606 0.017280 -0.032075 0 -0.474024 0.248652 0.535282 1.811106 -0.060859 -0.095554 -0.004559 -0.093490
2.866667 2.899990 -0.051691 0.131002 2.932530 -0.048630 0.138035 0.151713 0.194198 3.272170 0.018170 0.346151 0.019233 -0.007944 1 0.269241 0.018130 0.015322 0.023737 -0.005630 0.016320 0.017264 -0.088597 0 -0.424494 0.272314 0.504332 1.722509 -0.042729 -0.080231 -0.010189 -0.077170
2.883333 2.884240 -0.035842 0.130906 2.927410 -0.032282 0.135458 0.097816 0.139031 3.270210 0.015687 0.346140 0.016302 -0.012967 1 0.224753 -0.015750 0.015849 0.022344 -0.005120 0.016348 0.017131 -0.053897 0 -0.419774 0.292956 0.511892 1.668613 -0.058479 -0.064383 -0.015309 -0.060823
2.900000 2.876930 -0.020883 0.130870 2.923260 -0.016603 0.133396 0.080854 0.088778 3.267800 0.014065 0.345906 0.012940 -0.016288 1 0.263424 -0.007310 0.014960 0.016650 -0.004150 0.015679 0.016219 -0.016962 0 -0.418807 0.309828 0.520954 1.651650 -0.065789 -0.049423 -0.019459 -0.045143
2.916667 2.846200 -0.004708 0.130086 2.918440 -0.000864 0.131761 0.038928 0.039574 3.263820 0.012811 0.345652 0.007573 -0.018704 1 0.273117 -0.030730 0.016175 0.034727 -0.004820 0.015739 0.016460 -0.041926 0 -0.431072 0.327871 0.541593 1.609724 -0.096519 -0.033248 -0.024279 -0.029405
2.933333 2.860550 0.010093 0.131028 2.915340 0.014622 0.130531 -0.003673 -0.008730 3.260670 0.011607 0.345340 0.003422 -0.021007 1 0.271637 0.014350 0.014801 0.020615 -0.003100 0.015486 0.015793 -0.042601 0 -0.398852 0.343823 0.526590 1.567123 -0.082169 -0.018447 -0.027379 -0.013918
2.950000 2.851910 0.026970 0.131243 2.912570 0.030483 0.129648 -0.057636 -0.057806 3.257110 0.010544 0.345123 -0.001235 -0.022772 1 0.261936 -0.008640 0.016877 0.018960 -0.002770 0.015861 0.016101 -0.053963 0 -0.385320 0.360975 0.527991 1.513161 -0.090809 -0.001571 -0.030149 0.001943
2.966667 2.858250 0.041596 0.132170 2.910540 0.045372 0.129098 -0.046032 -0.098814 3.253780 0.011344 0.344923 -0.005498 -0.020941 1 0.275977 0.006340 0.014626 0.015941 -0.002030 0.014889 0.015026 0.011604 0 -0.379658 0.374809 0.533500 1.524765 -0.084469 0.013055 -0.032179 0.016831
2.983333 2.869300 0.057511 0.133586 2.909340 0.060034 0.128886 -0.053772 -0.135189 3.251120 0.013545 0.344929 -0.008911 -0.016341 1 0.198472 0.011050 0.015915 0.019375 -0.001200 0.014662 0.014711 -0.007740 0 -0.363282 0.388396 0.531813 1.517025 -0.073419 0.028970 -0.033379 0.031493
3.000000 2.859970 0.072838 0.133692 2.908480 0.075359 0.128848 -0.142344 -0.178100 3.247960 0.014252 0.344929 -0.012905 -0.014679 1 0.263349 -0.009330 0.015327 0.017944 -0.000860 0.015326 0.015350 -0.088572 0 -0.339057 0.400027 0.524386 1.428452 -0.082749 0.044298 -0.034239 0.046819
3.016667 2.840810 0.087517 0.133447 2.907440 0.090890 0.128958 -0.216304 -0.224940 3.243620 0.013969 0.344864 -0.018318 -0.014958 1 0.264359 -0.019160 0.014679 0.024137 -0.001040 0.015531 0.015565 -0.073960 0 -0.328795 0.410376 0.525847 1.354492 -0.101909 0.058977 -0.035279 0.062350
3.033333 2.882600 0.103913 0.136388 2.908540 0.105593 0.129380 -0.196704 -0.262940 3.241740 0.015905 0.345060 -0.020536 -0.010978 1 0.279911 0.041790 0.016396 0.044891 0.001100 0.014703 0.014744 0.019600 0 -0.291702 0.426414 0.516642 1.374092 -0.060119 0.075373 -0.034179 0.077053
3.050000 2.906670 0.127278 0.138504 2.911290 0.122058 0.130031 -0.257223 -0.303817 3.241230 0.018614 0.345774 -0.021216 -0.004838 1 0.198617 0.024070 0.023365 0.033545 0.002750 0.016465 0.016693 -0.060519 0 -0.246597 0.443062 0.507064 1.313573 -0.036049 0.098738 -0.031429 0.093518
3.066667 2.890730 0.140835 0.139132 2.913900 0.138183 0.130885 -0.321509 -0.347511 3.239460 0.020263 0.346256 -0.023398 -0.001117 1 0.280465 -0.015940 0.013557 0.020925 0.002610 0.016125 0.016335 -0.064286 0 -0.239314 0.449086 0.508871 1.249287 -0.051989 0.112295 -0.028819 0.109643
3.083333 2.901820 0.155517 0.140353 2.917820 0.153884 0.131834 -0.375088 -0.392359 3.238060 0.021362 0.346581 -0.024969 0.001288 1 0.266446 0.011090 0.014682 0.018400 0.003920 0.015701 0.016183 -0.053579 0 -0.209269 0.456640 0.502308 1.195708 -0.040899 0.126977 -0.024899 0.125344
3.100000 2.909840 0.169889 0.141156 2.922610 0.169076 0.132801 -0.419027 -0.436974 3.236840 0.022301 0.346824 -0.026228 0.003186 1 0.262824 0.008020 0.014372 0.016458 0.004790 0.015192 0.015929 -0.043939 0 -0.185887 0.464407 0.500228 1.151769 -0.032879 0.141349 -0.020109 0.140536
3.116667 2.935680 0.184696 0.143310 2.929150 0.183707 0.133923 -0.458358 -0.480790 3.236820 0.023224 0.347006 -0.025872 0.004864 1 0.272261 0.025840 0.014807 0.029782 0.006540 0.014631 0.016026 -0.039331 0 -0.147598 0.472661 0.495170 1.112438 -0.007039 0.156156 -0.013569 0.155167
3.133333 2.949330 0.198580 0.144686 2.936700 0.197842 0.135114 -0.501613 -0.524409 3.237190 0.024033 0.347131 -0.024982 0.006183 1 0.232653 0.013650 0.013884 0.019470 0.007550 0.014135 0.016025 -0.043255 0 -0.120945 0.478914 0.493950 1.069183 0.006611 0.170040 -0.006019 0.169302
3.150000 2.983710 0.213421 0.147959 2.946210 0.211469 0.136582 -0.537996 -0.566967 3.239130 0.024966 0.347257 -0.022057 0.007605 1 0.240441 0.034380 0.014841 0.037446 0.009510 0.013627 0.016617 -0.036383 0 -0.077480 0.486658 0.492787 1.032800 0.040991 0.184881 0.003491 0.182929
3.166667 2.983560 0.225495 0.149128 2.956000 0.224668 0.138136 -0.592647 -0.610975 3.240440 0.025452 0.347267 -0.019970 0.008088 1 0.209991 -0.000150 0.012074 0.012075 0.009790 0.013199 0.016433 -0.054651 0 -0.062911 0.488088 0.492126 0.978149 0.040841 0.196955 0.013281 0.196128
3.183333 2.910690 0.231342 0.146163 2.962610 0.237326 0.139511 -0.673411 -0.659692 3.236750 0.024696 0.346940 -0.024252 0.006172 1 0.275249 -0.072870 0.005847 0.073104 0.006610 0.012658 0.014280 -0.080764 0 -0.109689 0.477849 0.490277 0.897385 -0.032029 0.202802 0.019891 0.208786
3.200000 3.024200 0.251110 0.153282 2.974780 0.249391 0.141266 -0.682753 -0.703338 3.239360 0.025026 0.346902 -0.020389 0.006253 1 0.270473 0.113510 0.019768 0.115218 0.012170 0.012065 0.017137 -0.009342 1 0.003711 0.495224 0.495238 0.888043 0.081481 0.222570 0.032061 0.220851
3.216667 3.060260 0.264495 0.155819 2.988760 0.260992 0.143065 -0.724306 -0.746634 3.243380 0.025385 0.346902 -0.014783 0.006349 1 0.282472 0.036060 0.013385 0.038464 0.013980 0.011601 0.018167 -0.041553 0 0.046743 0.498925 0.501110 0.846490 0.117541 0.235955 0.046041 0.232452
3.233333 3.012210 0.270219 0.154419 3.000360 0.271973 0.144781 -0.788509 -0.792536 3.243750 0.025082 0.346690 -0.013939 0.005199 1 0.273437 -0.048050 0.005724 0.048390 0.011600 0.010981 0.015973 -0.064203 0 0.014368 0.489520 0.489731 0.782287 0.069491 0.241679 0.057641 0.243433
3.250000 3.067430 0.284143 0.158378 3.014630 0.282438 0.146667 -0.826342 -0.837396 3.246630 0.024961 0.346583 -0.009887 0.004373 1 0.284507 0.055220 0.013924 0.056948 0.014270 0.010465 0.017696 -0.037833 0 0.075697 0.494017 0.499783 0.744454 0.124711 0.255603 0.071911 0.253898
3.266667 3.003260 -0.178944 0.198587 2.975260 -0.183799 0.156345 0.515270 0.663356 3.244120 0.026319 0.341231 -0.010470 0.008086 1 0.200923 -0.064170 -0.463087 0.467512 -0.039370 -0.466237 0.467896 1.341612 1 -0.409008 0.091663 0.419154 2.086066 0.060541 -0.207484 0.032541 -0.212339
3.283333 3.040550 -0.167921 0.201403 2.963090 -0.166513 0.164393 0.435237 0.591659 3.245790 0.023449 0.340594 -0.007847 0.003043 1 0.263222 0.037290 0.011023 0.038885 -0.012170 0.017286 0.021140 -0.080033 0 -0.348843 0.117470 0.368091 2.006033 0.097831 -0.196461 0.020371 -0.195053
3.300000 3.036890 -0.153832 0.201158 2.952890 -0.150120 0.170986 0.378413 0.521328 3.248720 0.019785 0.341153 -0.004176 -0.003566 1 0.267175 -0.003660 0.014089 0.014557 -0.010200 0.016393 0.019307 -0.056824 0 -0.337868 0.143401 0.367040 1.949209 0.094171 -0.182372 0.010171 -0.178660
3.316667 2.944040 -0.135644 0.195337 2.941720 -0.134377 0.176259 0.374471 0.459162 3.248060 0.017080 0.341737 -0.005351 -0.008415 1 0.278863 -0.092850 0.018188 0.094615 -0.011170 0.015743 0.019303 -0.003942 0 -0.429021 0.165331 0.459775 1.945267 0.001321 -0.164184 -0.000999 -0.162917
3.333333 2.959230 -0.122103 0.196651 2.932800 -0.118277 0.180642 0.301461 0.395263 3.248970 0.013638 0.342592 -0.004519 -0.014698 1 0.264300 0.015190 0.013541 0.020349 -0.008920 0.016100 0.018406 -0.073010 0 -0.391461 0.191401 0.435748 1.872257 0.016511 -0.150643 -0.009919 -0.146817
3.350000 2.939760 -0.106435 0.194939 2.925330 -0.102279 0.184095 0.269017 0.335173 3.249480 0.010628 0.343251 -0.004145 -0.020204 1 0.271149 -0.019470 0.015668 0.024991 -0.007470 0.015998 0.017656 -0.032444 0 -0.400951 0.213842 0.454412 1.839813 -0.002959 -0.134975 -0.017389 -0.130819
3.366667 2.896470 -0.090200 0.192481 2.918100 -0.086762 0.186886 0.260101 0.281614 3.248060 0.008697 0.343490 -0.006108 -0.023689 1 0.268585 -0.043290 0.016235 0.046234 -0.007230 0.015517 0.017119 -0.008916 0 -0.439928 0.233039 0.497839 1.830897 -0.046249 -0.118741 -0.024619 -0.115302
3.383333 2.933680 -0.075801 0.195160 2.913790 -0.070710 0.189259 0.179936 0.224478 3.248990 0.005824 0.343823 -0.004947 -0.028961 1 0.265164 0.037210 0.014399 0.039899 -0.004310 0.016052 0.016620 -0.080165 0 -0.376843 0.256647 0.455937 1.750732 -0.009039 -0.104341 -0.028929 -0.099250
3.400000 2.917050 -0.059296 0.194378 2.909970 -0.054283 0.191186 0.110222 0.165477 3.249340 0.002394 0.344076 -0.004507 -0.035200 1 0.277621 -0.016630 0.016505 0.023430 -0.003820 0.016427 0.016865 -0.069714 0 -0.370138 0.280298 0.464294 1.681018 -0.025669 -0.087836 -0.032749 -0.082823
3.416667 2.885930 -0.044186 0.193192 2.906720 -0.039756 0.192879 0.179536 0.123266 3.247740 0.002494 0.343629 -0.006324 -0.034612 1 0.280963 -0.031120 0.015109 0.034594 -0.003250 0.014527 0.014886 0.069314 0 -0.423173 0.291425 0.513813 1.750332 -0.056789 -0.072727 -0.035999 -0.068297
3.433333 2.872070 -0.028120 0.192588 2.903360 -0.024394 0.194226 0.096434 0.075864 3.245730 0.001630 0.343357 -0.008696 -0.035744 1 0.258140 -0.013860 0.016066 0.021219 -0.003360 0.015363 0.015726 -0.083102 0 -0.406720 0.312012 0.512613 1.667231 -0.070649 -0.056660 -0.039359 -0.052934
3.450000 2.855500 -0.012268 0.192102 2.900010 -0.009093 0.195355 0.064227 0.030555 3.242910 0.001387 0.343060 -0.012043 -0.035551 1 0.274591 -0.016570 0.015852 0.022931 -0.003350 0.015300 0.015663 -0.032207 0 -0.409429 0.328697 0.525046 1.635023 -0.087219 -0.040809 -0.042709 -0.037634
3.466667 2.834640 0.003414 0.191001 2.896330 0.006289 0.196214 0.020901 -0.014342 3.239100 0.001373 0.342805 -0.016630 -0.034840 1 0.266078 -0.020860 0.015682 0.026097 -0.003680 0.015383 0.015817 -0.043326 0 -0.411625 0.344771 0.536937 1.591698 -0.108079 -0.025126 -0.046389 -0.022251
3.483333 2.875990 0.019466 0.194357 2.895540 0.021607 0.197112 -0.010940 -0.057370 3.237590 0.001963 0.342612 -0.018110 -0.032893 1 0.249178 0.041350 0.016052 0.044357 -0.000790 0.015318 0.015338 -0.031842 0 -0.357852 0.360095 0.507668 1.559856 -0.066729 -0.009074 -0.047179 -0.006933
3.500000 2.858510 0.034915 0.193841 2.894380 0.036932 0.197881 -0.052231 -0.099946 3.235160 0.002758 0.342491 -0.020801 -0.030557 1 0.238975 -0.017480 0.015448 0.023328 -0.001160 0.015324 0.015368 -0.041291 0 -0.358770 0.374180 0.518388 1.518566 -0.084209 0.006374 -0.048339 0.008392
3.516667 2.884260 0.050936 0.196203 2.894560 0.051422 0.198671 -0.015730 -0.131843 3.234160 0.006387 0.342568 -0.021648 -0.022728 1 0.275318 0.025750 0.016022 0.030328 0.000180 0.014490 0.014491 0.036501 0 -0.344512 0.387075 0.518184 1.555066 -0.058459 0.022396 -0.048159 0.022881
3.533333 2.890270 0.066698 0.196688 2.895450 0.066252 0.199323 -0.064258 -0.165408 3.233550 0.009811 0.342786 -0.022018 -0.015439 1 0.276519 0.006010 0.015761 0.016868 0.000890 0.014830 0.014857 -0.048528 0 -0.321268 0.398965 0.512237 1.506538 -0.052449 0.038157 -0.047269 0.037712
3.550000 2.891600 0.082253 0.197749 2.896860 0.081380 0.200032 -0.120508 -0.201501 3.232990 0.012719 0.343065 -0.022368 -0.009315 1 0.267011 0.001330 0.015556 0.015613 0.001410 0.015128 0.015193 -0.056250 0 -0.300148 0.410112 0.508213 1.450288 -0.051119 0.053713 -0.045859 0.052840
3.566667 2.905320 0.098239 0.199328 2.899380 0.096566 0.200774 -0.161304 -0.237841 3.233130 0.015656 0.343417 -0.021826 -0.003284 1 0.270504 0.013720 0.015985 0.021066 0.002520 0.015186 0.015394 -0.040796 0 -0.272655 0.421542 0.502035 1.409492 -0.037399 0.069699 -0.043339 0.068026
3.583333 2.918350 0.113663 0.201378 2.903090 0.111766 0.201662 -0.212846 -0.275825 3.233850 0.018150 0.343748 -0.020550 0.001688 1 0.266246 0.013030 0.015424 0.020191 0.003710 0.015200 0.015646 -0.051542 0 -0.242886 0.431504 0.495166 1.357950 -0.024369 0.085123 -0.039629 0.083226
3.600000 2.927420 0.129138 0.202127 2.907730 0.126955 0.202468 -0.262346 -0.315037 3.234860 0.020345 0.344071 -0.018899 0.005935 1 0.271783 0.009070 0.015475 0.017937 0.004640 0.015189 0.015882 -0.049500 0 -0.218206 0.441092 0.492114 1.308450 -0.015299 0.100598 -0.034989 0.098415
3.616667 2.944580 0.144643 0.204422 2.913580 0.141958 0.203433 -0.303063 -0.354194 3.236600 0.022509 0.344399 -0.016357 0.009964 1 0.243197 0.017160 0.015505 0.023127 0.005850 0.015003 0.016103 -0.040717 0 -0.189236 0.450838 0.488943 1.267733 0.001861 0.116103 -0.029139 0.113418
3.633333 2.920240 0.157741 0.202980 2.918860 0.156980 0.204242 -0.377517 -0.397760 3.236520 0.023514 0.344558 -0.016161 0.011619 1 0.271981 -0.024340 0.013098 0.027640 0.005280 0.015022 0.015923 -0.074454 0 -0.189271 0.454522 0.492356 1.193279 -0.022479 0.129201 -0.023859 0.128440
3.650000 3.013890 0.177044 0.210888 2.928810 0.171385 0.205531 -0.372332 -0.434819 3.241660 0.026074 0.344954 -0.009287 0.016146 1 0.273119 0.093650 0.019303 0.095619 0.009950 0.014405 0.017507 0.005185 0 -0.102280 0.472288 0.483236 1.198464 0.071171 0.148504 -0.013909 0.142845
3.666667 2.964800 0.187570 0.208076 2.936940 0.185803 0.206639 -0.460991 -0.478370 3.243260 0.026962 0.345057 -0.007041 0.017306 1 0.240555 -0.049090 0.010526 0.050206 0.008130 0.014418 0.016552 -0.088659 0 -0.124966 0.469645 0.485987 1.109805 0.022081 0.159030 -0.005779 0.157263
3.683333 3.023440 0.204582 0.213022 2.948050 0.199755 0.207982 -0.483056 -0.519022 3.247850 0.028490 0.345269 -0.001009 0.019595 1 0.267418 0.058640 0.017012 0.061058 0.011110 0.013952 0.017835 -0.022065 0 -0.064037 0.481855 0.486091 1.087740 0.080721 0.176042 0.005331 0.171215
3.700000 3.062800 0.220020 0.216610 2.961180 0.213346 0.209482 -0.518521 -0.558834 3.254130 0.030158 0.345510 0.007096 0.022030 1 0.218950 0.039360 0.015438 0.042279 0.013130 0.013591 0.018897 -0.035465 0 -0.020097 0.489956 0.490368 1.052275 0.120081 0.191480 0.018461 0.184806
3.716667 3.099470 0.234923 0.220204 2.976250 0.226627 0.211161 -0.561458 -0.598891 3.261810 0.031726 0.345737 0.016846 0.024156 1 0.286976 0.036670 0.014903 0.039583 0.015070 0.013281 0.020087 -0.042937 0 0.021738 0.495857 0.496333 1.009338 0.156751 0.206383 0.033531 0.198087
3.733333 3.049650 0.243169 0.217636 2.989080 0.239622 0.212702 -0.636702 -0.643385 3.265690 0.032219 0.345725 0.021537 0.024178 1 0.267167 -0.049820 0.008246 0.050498 0.012830 0.012995 0.018261 -0.075244 0 -0.010490 0.488934 0.489046 0.934094 0.106931 0.214629 0.046361 0.211082
3.750000 3.109580 -0.230873 0.145280 3.045220 -0.229852 0.201088 0.724061 0.861488 3.268860 0.030695 0.343362 0.027620 0.021342 1 0.277057 0.059930 -0.474042 0.477815 0.056140 -0.469474 0.472819 1.360763 1 -0.386734 -0.004348 0.386759 2.294857 0.166861 -0.259413 0.102501 -0.258392
3.766667 3.135010 -0.221798 0.145434 3.034170 -0.216674 0.190667 0.660811 0.795117 3.274180 0.028048 0.342775 0.035352 0.016187 1 0.275578 0.025430 0.009075 0.027001 -0.011050 0.013178 0.017198 -0.063250 0 -0.349551 0.020773 0.350167 2.231607 0.192291 -0.250338 0.091451 -0.245214
3.783333 3.091180 -0.207287 0.142908 3.022960 -0.203374 0.181347 0.622176 0.731611 3.277970 0.025573 0.342700 0.040484 0.011355 1 0.284436 -0.043830 0.014511 0.046170 -0.011210 0.013300 0.017394 -0.038635 0 -0.386517 0.045622 0.389200 2.192972 0.148461 -0.235827 0.080241 -0.231914
3.800000 3.051320 -0.192643 0.140871 3.011730 -0.189691 0.173149 0.579613 0.670266 3.280390 0.023274 0.342831 0.043454 0.006860 1 0.276872 -0.039860 0.014644 0.042465 -0.011230 0.013683 0.017701 -0.042563 0 -0.416839 0.070921 0.422829 2.150409 0.108601 -0.221183 0.069011 -0.218231
3.816667 3.048920 -0.180129 0.140782 3.002050 -0.175659 0.166129 0.527945 0.609776 3.283370 0.020863 0.343161 0.046822 0.002112 1 0.258976 -0.002400 0.012514 0.012742 -0.009680 0.014032 0.017047 -0.051668 0 -0.407321 0.095445 0.418354 2.098741 0.106201 -0.208669 0.059331 -0.204199
3.833333 3.013030 -0.165299 0.138742 2.992670 -0.161477 0.159996 0.494132 0.552443 3.285030 0.018757 0.343456 0.048300 -0.002118 1 0.263486 -0.035890 0.014830 0.038833 -0.009380 0.014182 0.017003 -0.033813 0 -0.434890 0.118316 0.450697 2.064928 0.070311 -0.193839 0.049951 -0.190017
3.850000 2.967720 -0.149650 0.136010 2.982970 -0.147146 0.154565 0.460983 0.498045 3.284840 0.017002 0.343616 0.047265 -0.005698 1 0.274436 -0.045310 0.015649 0.047936 -0.009700 0.014331 0.017305 -0.033149 0 -0.469970 0.141096 0.490694 2.031779 0.025001 -0.178190 0.040251 -0.175686
3.866667 2.931180 -0.134535 0.133963 2.973250 -0.132797 0.149823 0.431027 0.446734 3.283160 0.015660 0.343632 0.044293 -0.008494 1 0.268785 -0.036540 0.015115 0.039543 -0.009720 0.014349 0.017331 -0.029956 0 -0.495551 0.162008 0.521361 2.001823 -0.011539 -0.163075 0.030531 -0.161337
3.883333 2.953930 -0.121555 0.135363 2.965690 -0.117968 0.145958 0.362222 0.393067 3.283190 0.013680 0.343710 0.043517 -0.012499 1 0.285123 0.022750 0.012980 0.026192 -0.007560 0.014829 0.016645 -0.068805 0 -0.451055 0.186172 0.487965 1.933018 0.011211 -0.150095 0.022971 -0.146508
3.900000 2.934550 -0.106271 0.134482 2.958620 -0.102999 0.142682 0.319931 0.340776 3.282540 0.011867 0.343684 0.041859 -0.016104 1 0.200582 -0.019380 0.015284 0.024682 -0.007070 0.014969 0.016555 -0.042291 0 -0.456079 0.208107 0.501315 1.890727 -0.008169 -0.134811 0.015901 -0.131539
3.916667 2.901940 -0.090694 0.132974 2.951430 -0.088193 0.139878 0.296790 0.292260 3.280380 0.010780 0.343516 0.038287 -0.018207 1 0.268924 -0.032610 0.015577 0.036139 -0.007190 0.014806 0.016460 -0.023141 0 -0.478902 0.227024 0.529988 1.867586 -0.040779 -0.119234 0.008711 -0.116733
3.933333 2.916190 -0.076049 0.134254 2.946010 -0.073093 0.137705 0.243566 0.243146 3.279270 0.009572 0.343354 0.036123 -0.020441 1 0.281809 0.014250 0.014645 0.020434 -0.005420 0.015100 0.016043 -0.053224 0 -0.445885 0.247599 0.510018 1.814362 -0.026529 -0.104589 0.003291 -0.101633
3.950000 2.906700 -0.061575 0.133453 2.940870 -0.057247 0.135796 0.135042 0.186205 3.278130 0.006288 0.343188 0.033926 -0.026766 1 0.274039 -0.009490 0.014473 0.017307 -0.005140 0.015846 0.016659 -0.108524 0 -0.417634 0.272200 0.498509 1.705838 -0.036019 -0.090116 -0.001849 -0.085787
3.966667 2.859230 -0.044912 0.131891 2.934660 -0.041831 0.134249 0.129906 0.135870 3.274440 0.004621 0.342938 0.028489 -0.029672 1 0.275497 -0.047470 0.016663 0.050310 -0.006210 0.015416 0.016620 -0.005136 0 -0.459635 0.290515 0.543749 1.700702 -0.083489 -0.073452 -0.008059 -0.070371
3.983333 2.865130 -0.030503 0.132469 2.929810 -0.026993 0.133063 0.120625 0.090969 3.271050 0.004135 0.342660 0.023581 -0.030203 1 0.275112 0.005900 0.014409 0.015570 -0.004850 0.014837 0.015610 -0.009281 0 -0.447153 0.305532 0.541568 1.691421 -0.077589 -0.059043 -0.012909 -0.055534
4.000000 2.849440 -0.014197 0.132327 2.925050 -0.010921 0.132168 0.001580 0.036355 3.267220 0.001524 0.342391 0.018139 -0.034729 1 0.259120 -0.015690 0.016306 0.022629 -0.004760 0.016072 0.016762 -0.119045 0 -0.418321 0.326670 0.530759 1.572377 -0.093279 -0.042737 -0.017669 -0.039461
4.016667 2.880300 0.000926 0.134091 2.922580 0.003790 0.131597 0.054529 -0.004171 3.264850 0.002362 0.342274 0.014694 -0.032395 1 0.274286 0.030860 0.015123 0.034366 -0.002470 0.014711 0.014917 0.052949 0 -0.403205 0.340329 0.527634 1.625326 -0.062419 -0.027614 -0.020139 -0.024751
4.033333 2.859610 0.015950 0.133694 2.919180 0.018057 0.131211 0.063878 -0.037808 3.261360 0.005114 0.342419 0.009754 -0.026383 1 0.266839 -0.020690 0.015024 0.025569 -0.003400 0.014268 0.014667 0.009349 0 -0.423608 0.352556 0.551126 1.634674 -0.083109 -0.012590 -0.023539 -0.010483
4.050000 2.855040 0.031760 0.134132 2.916210 0.033154 0.131036 -0.015926 -0.077109 3.257800 0.006762 0.342606 0.004788 -0.022556 1 0.197798 -0.004570 0.015809 0.016457 -0.002970 0.015096 0.015386 -0.079804 0 -0.397304 0.367560 0.541249 1.554870 -0.087679 0.003219 -0.026509 0.004613
4.066667 2.861910 0.047177 0.134785 2.913840 0.047940 0.130995 -0.021895 -0.111702 3.254710 0.009705 0.343004 0.000444 -0.016328 1 0.198468 0.006870 0.015417 0.016879 -0.002370 0.014786 0.014975 -0.005969 0 -0.385291 0.380393 0.541431 1.548901 -0.080809 0.018637 -0.028879 0.019399
4.083333 2.851830 0.062114 0.134845 2.911670 0.063165 0.131081 -0.094969 -0.150962 3.251090 0.011533 0.343322 -0.004477 -0.012404 1 0.251462 -0.010080 0.014937 0.018020 -0.002170 0.015225 0.015379 -0.073074 0 -0.366704 0.392356 0.537043 1.475827 -0.090889 0.033573 -0.031049 0.034625
4.100000 2.876440 0.077667 0.136366 2.911000 0.077915 0.131310 -0.096541 -0.184956 3.248980 0.014682 0.343843 -0.007415 -0.006089 1 0.252401 0.024610 0.015553 0.029113 -0.000670 0.014750 0.014766 -0.001572 0 -0.339397 0.405227 0.528582 1.474256 -0.066279 0.049127 -0.031719 0.049375
4.116667 2.888240 0.093030 0.137814 2.911230 0.092562 0.131739 -0.121154 -0.217285 3.247610 0.018301 0.344475 -0.009399 0.000952 1 0.206972 0.011800 0.015363 0.019372 0.000230 0.014647 0.014649 -0.024613 0 -0.317737 0.416680 0.524003 1.449642 -0.054479 0.064490 -0.031489 0.064022
4.133333 2.905000 0.108435 0.139237 2.912940 0.107351 0.132310 -0.171088 -0.251499 3.247140 0.021483 0.345053 -0.010139 0.006978 1 0.271152 0.016760 0.015405 0.022764 0.001710 0.014789 0.014887 -0.049934 0 -0.283393 0.426967 0.512458 1.399708 -0.037719 0.079895 -0.029779 0.078811
4.150000 2.921720 0.123802 0.141217 2.915910 0.122059 0.133109 -0.206680 -0.285514 3.247560 0.024709 0.345642 -0.009735 0.012907 1 0.244677 0.016720 0.015367 0.022709 0.002970 0.014708 0.015005 -0.035592 0 -0.254910 0.437379 0.506241 1.364116 -0.020999 0.095262 -0.026809 0.093519
4.166667 2.946520 0.139368 0.143071 2.920560 0.136657 0.134023 -0.242017 -0.319335 3.249280 0.027964 0.346227 -0.007649 0.018707 1 0.204529 0.024800 0.015566 0.029280 0.004650 0.014598 0.015321 -0.035337 0 -0.219783 0.447541 0.498595 1.328779 0.003801 0.110828 -0.022159 0.108117
